otu_id,phylum,genus,Oxygen_Preference,Oxygen_Preference_prob,Oxygen_Preference_source,Oxygen_Preference_auc,Gram_Status,Gram_Status_prob,Gram_Status_source,Gram_Status_auc,Motility,Motility_prob,Motility_source,Motility_auc,Spore_Formation,Spore_Formation_prob,Spore_Formation_source,Spore_Formation_auc,Lactose,Lactose_prob,Lactose_source,Lactose_auc,Salicin,Salicin_prob,Salicin_source,Salicin_auc,Glycerol,Glycerol_prob,Glycerol_source,Glycerol_auc,Melibiose,Melibiose_prob,Melibiose_source,Melibiose_auc,Maltose,Maltose_prob,Maltose_source,Maltose_auc,Sucrose,Sucrose_prob,Sucrose_source,Sucrose_auc,Trehalose,Trehalose_prob,Trehalose_source,Trehalose_auc,Sorbitol,Sorbitol_prob,Sorbitol_source,Sorbitol_auc
DQ797320.1.1401,Bacteroidota,Bacteroides,anaerobic,0.943,SNE_predicted,0.8397338985003557,negative,0.536,SNE_predicted,0.7907925407925409,0,0.896,SNE_predicted,0.6391401701746529,0,0.822,SNE_predicted,0.5636363636363636,1,0.78,SNE_predicted,0.744343891402715,0,0.87,SNE_predicted,0.8064516129032258,0,0.963,SNE_predicted,0.6015625,0,0.563,SNE_predicted,0.8125,1,0.809,SNE_predicted,0.6463844797178131,1,0.609,SNE_predicted,0.6103678929765886,0,0.579,SNE_predicted,0.5638888888888889,0,0.984,SNE_predicted,0.7096774193548386
DQ797323.1.1281,Bacillota,Faecalibacterium,anaerobic,0.629,SNE_predicted,0.7874457174470512,negative,0.713,SNE_predicted,0.7491987179487181,0,0.744,SNE_predicted,0.6181818181818182,0,0.879,SNE_predicted,0.5636363636363636,0,0.599,SNE_predicted,0.612962962962963,0,0.886,SNE_predicted,0.4560117302052785,0,0.91,SNE_predicted,0.6527777777777778,0,0.885,SNE_predicted,0.5305555555555554,1,0.615,SNE_predicted,0.6324137931034484,0,0.585,SNE_predicted,0.5872576177285318,0,0.705,SNE_predicted,0.5538651315789473,0,0.982,SNE_predicted,0.7096774193548386
DQ797326.1.1395,Bacillota,Ruminococcus,anaerobic,0.865,SNE_predicted,0.7874457174470512,negative,0.567,SNE_predicted,0.7491987179487181,0,0.859,SNE_predicted,0.6181818181818182,0,0.846,SNE_predicted,0.5636363636363636,1,0.762,SNE_predicted,0.612962962962963,0,0.823,SNE_predicted,0.4560117302052785,0,0.952,SNE_predicted,0.6527777777777778,0,0.72,SNE_predicted,0.5305555555555554,1,0.694,SNE_predicted,0.6324137931034484,0,0.53,SNE_predicted,0.5872576177285318,0,0.661,SNE_predicted,0.5538651315789473,0,0.967,SNE_predicted,0.7096774193548386
DQ797330.1.1351,Bacillota,Lachnospiraceae UCG-008,anaerobic,0.919,SNE_predicted,0.7874457174470512,positive,0.849,SNE_predicted,0.7491987179487181,0,0.906,SNE_predicted,0.6181818181818182,0,0.684,SNE_predicted,0.5636363636363636,1,0.701,SNE_predicted,0.612962962962963,0,0.698,SNE_predicted,0.4560117302052785,0,0.959,SNE_predicted,0.6527777777777778,0,0.855,SNE_predicted,0.5305555555555554,1,0.761,SNE_predicted,0.6324137931034484,0,0.646,SNE_predicted,0.5872576177285318,0,0.621,SNE_predicted,0.5538651315789473,0,0.989,SNE_predicted,0.7096774193548386
DQ797337.1.1281,Bacillota,Ruminococcus,anaerobic,0.878,SNE_predicted,0.7874457174470512,positive,0.699,SNE_predicted,0.7491987179487181,0,0.854,SNE_predicted,0.6181818181818182,0,0.863,SNE_predicted,0.5636363636363636,1,0.588,SNE_predicted,0.612962962962963,0,0.684,SNE_predicted,0.4560117302052785,0,0.938,SNE_predicted,0.6527777777777778,0,0.773,SNE_predicted,0.5305555555555554,1,0.761,SNE_predicted,0.6324137931034484,0,0.543,SNE_predicted,0.5872576177285318,0,0.635,SNE_predicted,0.5538651315789473,0,0.943,SNE_predicted,0.7096774193548386
DQ797340.1.1394,Bacillota,Agathobaculum,anaerobic,0.853,SNE_predicted,0.7874457174470512,positive,0.607,SNE_predicted,0.7491987179487181,0,0.853,SNE_predicted,0.6181818181818182,0,0.79,SNE_predicted,0.5636363636363636,1,0.73,SNE_predicted,0.612962962962963,0,0.748,SNE_predicted,0.4560117302052785,0,0.956,SNE_predicted,0.6527777777777778,0,0.758,SNE_predicted,0.5305555555555554,1,0.748,SNE_predicted,0.6324137931034484,0,0.503,SNE_predicted,0.5872576177285318,0,0.637,SNE_predicted,0.5538651315789473,0,0.937,SNE_predicted,0.7096774193548386
DQ797350.1.1248,Bacillota,Faecalibacterium,anaerobic,0.883,SNE_predicted,0.7874457174470512,positive,0.531,SNE_predicted,0.7491987179487181,0,0.894,SNE_predicted,0.6181818181818182,0,0.865,SNE_predicted,0.5636363636363636,0,0.536,SNE_predicted,0.612962962962963,0,0.894,SNE_predicted,0.4560117302052785,0,0.962,SNE_predicted,0.6527777777777778,0,0.869,SNE_predicted,0.5305555555555554,1,0.699,SNE_predicted,0.6324137931034484,0,0.583,SNE_predicted,0.5872576177285318,0,0.707,SNE_predicted,0.5538651315789473,0,0.978,SNE_predicted,0.7096774193548386
DQ797351.1.1288,Bacillota,Fusicatenibacter,anaerobic,0.891,SNE_predicted,0.7874457174470512,positive,0.631,SNE_predicted,0.7491987179487181,0,0.854,SNE_predicted,0.6181818181818182,0,0.83,SNE_predicted,0.5636363636363636,1,0.618,SNE_predicted,0.612962962962963,0,0.78,SNE_predicted,0.4560117302052785,0,0.948,SNE_predicted,0.6527777777777778,0,0.793,SNE_predicted,0.5305555555555554,1,0.702,SNE_predicted,0.6324137931034484,0,0.607,SNE_predicted,0.5872576177285318,0,0.651,SNE_predicted,0.5538651315789473,0,0.968,SNE_predicted,0.7096774193548386
DQ797356.1.1317,Bacillota,Faecalibacterium,anaerobic,0.956,SNE_predicted,0.7874457174470512,negative,0.58,SNE_predicted,0.7491987179487181,0,0.898,SNE_predicted,0.6181818181818182,0,0.863,SNE_predicted,0.5636363636363636,1,0.746,SNE_predicted,0.612962962962963,0,0.788,SNE_predicted,0.4560117302052785,0,0.956,SNE_predicted,0.6527777777777778,0,0.772,SNE_predicted,0.5305555555555554,1,0.73,SNE_predicted,0.6324137931034484,0,0.556,SNE_predicted,0.5872576177285318,0,0.733,SNE_predicted,0.5538651315789473,0,0.992,SNE_predicted,0.7096774193548386
DQ797368.1.1371,Bacillota,Anaerobutyricum,anaerobic,0.789,SNE_predicted,0.7874457174470512,positive,0.726,SNE_predicted,0.7491987179487181,0,0.877,SNE_predicted,0.6181818181818182,0,0.893,SNE_predicted,0.5636363636363636,0,0.517,SNE_predicted,0.612962962962963,0,0.846,SNE_predicted,0.4560117302052785,0,0.931,SNE_predicted,0.6527777777777778,0,0.901,SNE_predicted,0.5305555555555554,1,0.68,SNE_predicted,0.6324137931034484,0,0.559,SNE_predicted,0.5872576177285318,0,0.725,SNE_predicted,0.5538651315789473,0,0.986,SNE_predicted,0.7096774193548386
DQ797369.1.1386,Bacillota,Anaerobutyricum,anaerobic,0.918,SNE_predicted,0.7874457174470512,positive,0.823,SNE_predicted,0.7491987179487181,0,0.868,SNE_predicted,0.6181818181818182,0,0.721,SNE_predicted,0.5636363636363636,1,0.799,SNE_predicted,0.612962962962963,0,0.669,SNE_predicted,0.4560117302052785,0,0.964,SNE_predicted,0.6527777777777778,0,0.802,SNE_predicted,0.5305555555555554,1,0.795,SNE_predicted,0.6324137931034484,0,0.586,SNE_predicted,0.5872576177285318,0,0.739,SNE_predicted,0.5538651315789473,0,0.985,SNE_predicted,0.7096774193548386
DQ797370.1.1395,Bacillota,Monoglobus,anaerobic,0.911,SNE_predicted,0.7874457174470512,positive,0.694,SNE_predicted,0.7491987179487181,0,0.866,SNE_predicted,0.6181818181818182,0,0.81,SNE_predicted,0.5636363636363636,1,0.64,SNE_predicted,0.612962962962963,0,0.859,SNE_predicted,0.4560117302052785,0,0.931,SNE_predicted,0.6527777777777778,0,0.837,SNE_predicted,0.5305555555555554,1,0.711,SNE_predicted,0.6324137931034484,0,0.647,SNE_predicted,0.5872576177285318,0,0.574,SNE_predicted,0.5538651315789473,0,0.987,SNE_predicted,0.7096774193548386
DQ797375.1.1387,Bacillota,Anaerobutyricum,anaerobic,0.943,SNE_predicted,0.7874457174470512,positive,0.855,SNE_predicted,0.7491987179487181,0,0.93,SNE_predicted,0.6181818181818182,0,0.656,SNE_predicted,0.5636363636363636,1,0.724,SNE_predicted,0.612962962962963,0,0.714,SNE_predicted,0.4560117302052785,0,0.973,SNE_predicted,0.6527777777777778,0,0.815,SNE_predicted,0.5305555555555554,1,0.759,SNE_predicted,0.6324137931034484,0,0.573,SNE_predicted,0.5872576177285318,0,0.66,SNE_predicted,0.5538651315789473,0,0.994,SNE_predicted,0.7096774193548386
DQ797382.1.1393,Bacillota,Anaerobutyricum,anaerobic,0.723,SNE_predicted,0.7874457174470512,positive,0.665,SNE_predicted,0.7491987179487181,0,0.909,SNE_predicted,0.6181818181818182,0,0.878,SNE_predicted,0.5636363636363636,1,0.772,SNE_predicted,0.612962962962963,0,0.625,SNE_predicted,0.4560117302052785,0,0.941,SNE_predicted,0.6527777777777778,0,0.782,SNE_predicted,0.5305555555555554,1,0.857,SNE_predicted,0.6324137931034484,1,0.623,SNE_predicted,0.5872576177285318,0,0.567,SNE_predicted,0.5538651315789473,0,0.915,SNE_predicted,0.7096774193548386
DQ797385.1.1390,Bacillota,Faecalibacterium,anaerobic,0.827,SNE_predicted,0.7874457174470512,positive,0.509,SNE_predicted,0.7491987179487181,0,0.852,SNE_predicted,0.6181818181818182,0,0.845,SNE_predicted,0.5636363636363636,1,0.6,SNE_predicted,0.612962962962963,0,0.801,SNE_predicted,0.4560117302052785,0,0.91,SNE_predicted,0.6527777777777778,0,0.8,SNE_predicted,0.5305555555555554,1,0.703,SNE_predicted,0.6324137931034484,0,0.584,SNE_predicted,0.5872576177285318,0,0.64,SNE_predicted,0.5538651315789473,0,0.952,SNE_predicted,0.7096774193548386
DQ797400.1.1286,Bacillota,Lachnospiraceae NC2004 group,anaerobic,0.887,SNE_predicted,0.7874457174470512,positive,0.656,SNE_predicted,0.7491987179487181,0,0.857,SNE_predicted,0.6181818181818182,0,0.732,SNE_predicted,0.5636363636363636,1,0.644,SNE_predicted,0.612962962962963,0,0.7,SNE_predicted,0.4560117302052785,0,0.945,SNE_predicted,0.6527777777777778,0,0.798,SNE_predicted,0.5305555555555554,1,0.763,SNE_predicted,0.6324137931034484,0,0.568,SNE_predicted,0.5872576177285318,0,0.721,SNE_predicted,0.5538651315789473,0,0.851,SNE_predicted,0.7096774193548386
DQ797411.1.1293,Bacillota,UCG-005,anaerobic,0.913,SNE_predicted,0.7874457174470512,positive,0.537,SNE_predicted,0.7491987179487181,0,0.816,SNE_predicted,0.6181818181818182,0,0.818,SNE_predicted,0.5636363636363636,1,0.684,SNE_predicted,0.612962962962963,0,0.764,SNE_predicted,0.4560117302052785,0,0.957,SNE_predicted,0.6527777777777778,0,0.82,SNE_predicted,0.5305555555555554,1,0.679,SNE_predicted,0.6324137931034484,0,0.543,SNE_predicted,0.5872576177285318,0,0.656,SNE_predicted,0.5538651315789473,0,0.941,SNE_predicted,0.7096774193548386
DQ797418.1.1287,Bacillota,Faecalibacterium,anaerobic,0.747,SNE_predicted,0.7874457174470512,positive,0.586,SNE_predicted,0.7491987179487181,0,0.681,SNE_predicted,0.6181818181818182,0,0.795,SNE_predicted,0.5636363636363636,1,0.612,SNE_predicted,0.612962962962963,0,0.922,SNE_predicted,0.4560117302052785,0,0.883,SNE_predicted,0.6527777777777778,0,0.816,SNE_predicted,0.5305555555555554,1,0.667,SNE_predicted,0.6324137931034484,0,0.561,SNE_predicted,0.5872576177285318,0,0.67,SNE_predicted,0.5538651315789473,0,0.978,SNE_predicted,0.7096774193548386
DQ797427.1.1369,Actinomycetota,Incertae Sedis,anaerobic,0.93,SNE_predicted,0.8629617127877274,positive,0.768,SNE_predicted,0.8323863636363636,0,0.834,SNE_predicted,0.6600985221674877,0,0.714,SNE_predicted,0.5636363636363636,1,0.604,SNE_predicted,0.7096153846153846,0,0.863,SNE_predicted,0.6219135802469136,0,0.947,SNE_predicted,0.5712121212121212,0,0.841,SNE_predicted,0.7891304347826087,1,0.655,SNE_predicted,0.6878402903811253,0,0.552,SNE_predicted,0.537842190016103,0,0.624,SNE_predicted,0.4651442307692308,0,0.987,SNE_predicted,0.7096774193548386
DQ797431.1.1391,Bacillota,[Eubacterium] ventriosum group,anaerobic,0.877,SNE_predicted,0.7874457174470512,positive,0.572,SNE_predicted,0.7491987179487181,0,0.818,SNE_predicted,0.6181818181818182,0,0.789,SNE_predicted,0.5636363636363636,1,0.64,SNE_predicted,0.612962962962963,0,0.765,SNE_predicted,0.4560117302052785,0,0.863,SNE_predicted,0.6527777777777778,0,0.811,SNE_predicted,0.5305555555555554,1,0.772,SNE_predicted,0.6324137931034484,0,0.548,SNE_predicted,0.5872576177285318,0,0.657,SNE_predicted,0.5538651315789473,0,0.902,SNE_predicted,0.7096774193548386
DQ797442.1.1288,Bacillota,Lachnospiraceae NC2004 group,anaerobic,0.805,SNE_predicted,0.7874457174470512,positive,0.666,SNE_predicted,0.7491987179487181,0,0.852,SNE_predicted,0.6181818181818182,0,0.805,SNE_predicted,0.5636363636363636,1,0.613,SNE_predicted,0.612962962962963,0,0.705,SNE_predicted,0.4560117302052785,0,0.921,SNE_predicted,0.6527777777777778,0,0.836,SNE_predicted,0.5305555555555554,1,0.761,SNE_predicted,0.6324137931034484,0,0.573,SNE_predicted,0.5872576177285318,0,0.659,SNE_predicted,0.5538651315789473,0,0.95,SNE_predicted,0.7096774193548386
DQ797445.1.1384,Bacillota,Lachnospiraceae UCG-008,anaerobic,0.728,SNE_predicted,0.7874457174470512,positive,0.707,SNE_predicted,0.7491987179487181,0,0.885,SNE_predicted,0.6181818181818182,0,0.917,SNE_predicted,0.5636363636363636,1,0.602,SNE_predicted,0.612962962962963,0,0.766,SNE_predicted,0.4560117302052785,0,0.932,SNE_predicted,0.6527777777777778,0,0.792,SNE_predicted,0.5305555555555554,1,0.673,SNE_predicted,0.6324137931034484,0,0.569,SNE_predicted,0.5872576177285318,0,0.652,SNE_predicted,0.5538651315789473,0,0.951,SNE_predicted,0.7096774193548386
DQ797448.1.1396,Bacillota,Roseburia,anaerobic,0.927,SNE_predicted,0.7874457174470512,positive,0.8,SNE_predicted,0.7491987179487181,0,0.891,SNE_predicted,0.6181818181818182,0,0.702,SNE_predicted,0.5636363636363636,1,0.618,SNE_predicted,0.612962962962963,0,0.882,SNE_predicted,0.4560117302052785,0,0.972,SNE_predicted,0.6527777777777778,0,0.83,SNE_predicted,0.5305555555555554,1,0.577,SNE_predicted,0.6324137931034484,0,0.639,SNE_predicted,0.5872576177285318,0,0.687,SNE_predicted,0.5538651315789473,0,0.99,SNE_predicted,0.7096774193548386
DQ797460.1.1391,Bacillota,Christensenellaceae R-7 group,anaerobic,0.897,SNE_predicted,0.7874457174470512,negative,0.608,SNE_predicted,0.7491987179487181,0,0.873,SNE_predicted,0.6181818181818182,0,0.876,SNE_predicted,0.5636363636363636,1,0.748,SNE_predicted,0.612962962962963,0,0.835,SNE_predicted,0.4560117302052785,0,0.904,SNE_predicted,0.6527777777777778,0,0.647,SNE_predicted,0.5305555555555554,1,0.734,SNE_predicted,0.6324137931034484,1,0.526,SNE_predicted,0.5872576177285318,0,0.591,SNE_predicted,0.5538651315789473,0,0.968,SNE_predicted,0.7096774193548386
DQ797462.1.1393,Bacillota,Blautia,anaerobic,0.794,SNE_predicted,0.7874457174470512,positive,0.672,SNE_predicted,0.7491987179487181,0,0.865,SNE_predicted,0.6181818181818182,0,0.708,SNE_predicted,0.5636363636363636,1,0.636,SNE_predicted,0.612962962962963,0,0.719,SNE_predicted,0.4560117302052785,0,0.921,SNE_predicted,0.6527777777777778,0,0.859,SNE_predicted,0.5305555555555554,1,0.759,SNE_predicted,0.6324137931034484,0,0.576,SNE_predicted,0.5872576177285318,0,0.702,SNE_predicted,0.5538651315789473,0,0.959,SNE_predicted,0.7096774193548386
DQ797473.1.1377,Bacillota,Faecalibacterium,anaerobic,0.716,SNE_predicted,0.7874457174470512,positive,0.53,SNE_predicted,0.7491987179487181,0,0.82,SNE_predicted,0.6181818181818182,0,0.814,SNE_predicted,0.5636363636363636,1,0.54,SNE_predicted,0.612962962962963,0,0.813,SNE_predicted,0.4560117302052785,0,0.888,SNE_predicted,0.6527777777777778,0,0.856,SNE_predicted,0.5305555555555554,1,0.676,SNE_predicted,0.6324137931034484,0,0.561,SNE_predicted,0.5872576177285318,0,0.666,SNE_predicted,0.5538651315789473,0,0.944,SNE_predicted,0.7096774193548386
DQ797489.1.1290,Bacillota,Incertae Sedis,anaerobic,0.869,SNE_predicted,0.7874457174470512,positive,0.657,SNE_predicted,0.7491987179487181,0,0.827,SNE_predicted,0.6181818181818182,0,0.771,SNE_predicted,0.5636363636363636,1,0.64,SNE_predicted,0.612962962962963,0,0.757,SNE_predicted,0.4560117302052785,0,0.932,SNE_predicted,0.6527777777777778,0,0.825,SNE_predicted,0.5305555555555554,1,0.618,SNE_predicted,0.6324137931034484,0,0.567,SNE_predicted,0.5872576177285318,0,0.673,SNE_predicted,0.5538651315789473,0,0.964,SNE_predicted,0.7096774193548386
DQ797497.1.1295,Bacillota,NK4A214 group,anaerobic,0.923,SNE_predicted,0.7874457174470512,negative,0.629,SNE_predicted,0.7491987179487181,0,0.857,SNE_predicted,0.6181818181818182,0,0.867,SNE_predicted,0.5636363636363636,1,0.75,SNE_predicted,0.612962962962963,0,0.939,SNE_predicted,0.4560117302052785,0,0.985,SNE_predicted,0.6527777777777778,0,0.524,SNE_predicted,0.5305555555555554,1,0.636,SNE_predicted,0.6324137931034484,1,0.505,SNE_predicted,0.5872576177285318,0,0.628,SNE_predicted,0.5538651315789473,0,0.96,SNE_predicted,0.7096774193548386
DQ797498.1.1284,Bacillota,Gemmiger,anaerobic,0.7,SNE_predicted,0.7874457174470512,positive,0.667,SNE_predicted,0.7491987179487181,0,0.804,SNE_predicted,0.6181818181818182,0,0.837,SNE_predicted,0.5636363636363636,1,0.513,SNE_predicted,0.612962962962963,0,0.782,SNE_predicted,0.4560117302052785,0,0.884,SNE_predicted,0.6527777777777778,0,0.874,SNE_predicted,0.5305555555555554,1,0.677,SNE_predicted,0.6324137931034484,0,0.554,SNE_predicted,0.5872576177285318,0,0.615,SNE_predicted,0.5538651315789473,0,0.941,SNE_predicted,0.7096774193548386
DQ797500.1.1378,Bacillota,UCG-002,anaerobic,0.889,SNE_predicted,0.7874457174470512,positive,0.766,SNE_predicted,0.7491987179487181,0,0.863,SNE_predicted,0.6181818181818182,0,0.744,SNE_predicted,0.5636363636363636,1,0.701,SNE_predicted,0.612962962962963,0,0.765,SNE_predicted,0.4560117302052785,0,0.934,SNE_predicted,0.6527777777777778,0,0.764,SNE_predicted,0.5305555555555554,1,0.811,SNE_predicted,0.6324137931034484,1,0.544,SNE_predicted,0.5872576177285318,0,0.653,SNE_predicted,0.5538651315789473,0,0.98,SNE_predicted,0.7096774193548386
DQ797503.1.1388,Bacillota,Dorea,anaerobic,0.852,SNE_predicted,0.7874457174470512,positive,0.504,SNE_predicted,0.7491987179487181,0,0.877,SNE_predicted,0.6181818181818182,0,0.84,SNE_predicted,0.5636363636363636,1,0.771,SNE_predicted,0.612962962962963,0,0.817,SNE_predicted,0.4560117302052785,0,0.932,SNE_predicted,0.6527777777777778,0,0.708,SNE_predicted,0.5305555555555554,1,0.699,SNE_predicted,0.6324137931034484,0,0.557,SNE_predicted,0.5872576177285318,0,0.629,SNE_predicted,0.5538651315789473,0,0.982,SNE_predicted,0.7096774193548386
DQ797512.1.1391,Bacillota,Blautia,anaerobic,0.954,SNE_predicted,0.7874457174470512,positive,0.821,SNE_predicted,0.7491987179487181,0,0.839,SNE_predicted,0.6181818181818182,0,0.579,SNE_predicted,0.5636363636363636,1,0.749,SNE_predicted,0.612962962962963,0,0.784,SNE_predicted,0.4560117302052785,0,0.938,SNE_predicted,0.6527777777777778,0,0.854,SNE_predicted,0.5305555555555554,1,0.628,SNE_predicted,0.6324137931034484,0,0.683,SNE_predicted,0.5872576177285318,0,0.639,SNE_predicted,0.5538651315789473,0,0.982,SNE_predicted,0.7096774193548386
DQ797516.1.1343,Bacillota,Lachnospiraceae UCG-010,anaerobic,0.898,SNE_predicted,0.7874457174470512,positive,0.686,SNE_predicted,0.7491987179487181,0,0.839,SNE_predicted,0.6181818181818182,0,0.703,SNE_predicted,0.5636363636363636,0,0.564,SNE_predicted,0.612962962962963,0,0.884,SNE_predicted,0.4560117302052785,0,0.985,SNE_predicted,0.6527777777777778,0,0.87,SNE_predicted,0.5305555555555554,0,0.554,SNE_predicted,0.6324137931034484,0,0.659,SNE_predicted,0.5872576177285318,0,0.684,SNE_predicted,0.5538651315789473,0,0.993,SNE_predicted,0.7096774193548386
DQ797525.1.1389,Bacillota,Blautia,anaerobic,0.915,SNE_predicted,0.7874457174470512,positive,0.764,SNE_predicted,0.7491987179487181,0,0.873,SNE_predicted,0.6181818181818182,0,0.802,SNE_predicted,0.5636363636363636,1,0.72,SNE_predicted,0.612962962962963,0,0.654,SNE_predicted,0.4560117302052785,0,0.967,SNE_predicted,0.6527777777777778,0,0.841,SNE_predicted,0.5305555555555554,1,0.646,SNE_predicted,0.6324137931034484,0,0.623,SNE_predicted,0.5872576177285318,0,0.622,SNE_predicted,0.5538651315789473,0,0.99,SNE_predicted,0.7096774193548386
DQ797544.1.1383,Bacillota,Mediterraneibacter,anaerobic,0.847,SNE_predicted,0.7874457174470512,positive,0.641,SNE_predicted,0.7491987179487181,0,0.879,SNE_predicted,0.6181818181818182,0,0.886,SNE_predicted,0.5636363636363636,1,0.704,SNE_predicted,0.612962962962963,0,0.788,SNE_predicted,0.4560117302052785,0,0.944,SNE_predicted,0.6527777777777778,0,0.822,SNE_predicted,0.5305555555555554,1,0.697,SNE_predicted,0.6324137931034484,1,0.537,SNE_predicted,0.5872576177285318,0,0.618,SNE_predicted,0.5538651315789473,0,0.979,SNE_predicted,0.7096774193548386
DQ797549.1.1395,Bacillota,Lachnospira,anaerobic,0.965,SNE_predicted,0.7874457174470512,positive,0.686,SNE_predicted,0.7491987179487181,0,0.796,SNE_predicted,0.6181818181818182,0,0.571,SNE_predicted,0.5636363636363636,1,0.795,SNE_predicted,0.612962962962963,0,0.803,SNE_predicted,0.4560117302052785,0,0.933,SNE_predicted,0.6527777777777778,0,0.709,SNE_predicted,0.5305555555555554,1,0.758,SNE_predicted,0.6324137931034484,0,0.651,SNE_predicted,0.5872576177285318,0,0.711,SNE_predicted,0.5538651315789473,0,0.992,SNE_predicted,0.7096774193548386
DQ797561.1.1387,Bacillota,Ruminococcus,anaerobic,0.932,SNE_predicted,0.7874457174470512,negative,0.576,SNE_predicted,0.7491987179487181,0,0.955,SNE_predicted,0.6181818181818182,0,0.884,SNE_predicted,0.5636363636363636,1,0.757,SNE_predicted,0.612962962962963,0,0.885,SNE_predicted,0.4560117302052785,0,0.949,SNE_predicted,0.6527777777777778,0,0.638,SNE_predicted,0.5305555555555554,1,0.823,SNE_predicted,0.6324137931034484,1,0.574,SNE_predicted,0.5872576177285318,0,0.648,SNE_predicted,0.5538651315789473,0,0.964,SNE_predicted,0.7096774193548386
DQ797566.1.1400,Bacillota,Incertae Sedis,anaerobic,0.941,SNE_predicted,0.7874457174470512,positive,0.652,SNE_predicted,0.7491987179487181,0,0.82,SNE_predicted,0.6181818181818182,0,0.706,SNE_predicted,0.5636363636363636,1,0.519,SNE_predicted,0.612962962962963,0,0.917,SNE_predicted,0.4560117302052785,0,0.96,SNE_predicted,0.6527777777777778,0,0.834,SNE_predicted,0.5305555555555554,1,0.596,SNE_predicted,0.6324137931034484,0,0.664,SNE_predicted,0.5872576177285318,0,0.663,SNE_predicted,0.5538651315789473,0,0.957,SNE_predicted,0.7096774193548386
DQ797568.1.1284,Bacillota,Faecalibacterium,anaerobic,0.818,SNE_predicted,0.7874457174470512,positive,0.538,SNE_predicted,0.7491987179487181,0,0.863,SNE_predicted,0.6181818181818182,0,0.878,SNE_predicted,0.5636363636363636,1,0.658,SNE_predicted,0.612962962962963,0,0.79,SNE_predicted,0.4560117302052785,0,0.899,SNE_predicted,0.6527777777777778,0,0.824,SNE_predicted,0.5305555555555554,1,0.775,SNE_predicted,0.6324137931034484,1,0.53,SNE_predicted,0.5872576177285318,0,0.543,SNE_predicted,0.5538651315789473,0,0.935,SNE_predicted,0.7096774193548386
